timestamp,topic,message
2025-11-27T12:32:11.693000+00:00,bhkw/error,False
2025-11-27T12:32:11.697000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:11.700000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:11.735000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:12.704000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:12.704000+00:00,bhkw/error,False
2025-11-27T12:32:12.707000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:12.710000+00:00,bhkw/warning,True
2025-11-27T12:32:12.741000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:13.689000+00:00,bhkw/warning,True
2025-11-27T12:32:13.692000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:13.693000+00:00,bhkw/error,False
2025-11-27T12:32:13.706000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:13.735000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:14.686000+00:00,bhkw/warning,True
2025-11-27T12:32:14.692000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:14.693000+00:00,bhkw/error,False
2025-11-27T12:32:14.700000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:14.739000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:15.692000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:15.693000+00:00,bhkw/error,False
2025-11-27T12:32:15.696000+00:00,bhkw/warning,True
2025-11-27T12:32:15.709000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:15.732000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:16.691000+00:00,bhkw/warning,True
2025-11-27T12:32:16.701000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:16.702000+00:00,bhkw/error,False
2025-11-27T12:32:16.704000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:16.739000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:17.678000+00:00,bhkw/warning,True
2025-11-27T12:32:17.708000+00:00,bhkw/einschaltpunkt,60
2025-11-27T12:32:17.710000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:17.715000+00:00,bhkw/error,False
2025-11-27T12:32:17.719000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:17.743000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:17.755000+00:00,bhkw/ausschaltpunkt,30
2025-11-27T12:32:18.698000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:18.699000+00:00,bhkw/error,False
2025-11-27T12:32:18.704000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:18.705000+00:00,bhkw/warning,True
2025-11-27T12:32:18.741000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:19.678000+00:00,bhkw/warning,True
2025-11-27T12:32:19.704000+00:00,bhkw/error,False
2025-11-27T12:32:19.706000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:19.710000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:19.730000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:20.682000+00:00,bhkw/warning,True
2025-11-27T12:32:20.690000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:20.691000+00:00,bhkw/error,False
2025-11-27T12:32:20.700000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:20.735000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:21.678000+00:00,bhkw/warning,True
2025-11-27T12:32:21.712000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:21.712000+00:00,bhkw/error,False
2025-11-27T12:32:21.715000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:21.739000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:22.698000+00:00,bhkw/leistung/thermisch/ist,0
